fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,costo_var,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,icds,estado,estado_nombre,vulnerabilidad
2022-07,M10,Servicios profesionales,7.316,10.21,7.5,11.6077,,4367.8058,14.0593,10.21,-2.8118600000000002,0.9286,0.88,0.1429,0.4732,0.1607,0.4624,S3,Estabilidad,Moderada
2022-08,M10,Servicios profesionales,9.0454,10.84,9.0,5.4299,,4322.4694,11.3699,10.84,-2.27398,0.9554,0.66,0.125,0.4018,0.1964,0.4084,S3,Estabilidad,Moderada
2022-09,M10,Servicios profesionales,4.9439,11.44,9.0333,1.872,,4433.651,16.0175,11.44,-3.2035,0.8571,0.47,0.0982,0.3929,0.1161,0.3542,S4,Decrecimiento,Media
2022-10,M10,Servicios profesionales,5.8764,12.22,10.0323,-1.0843,,4711.8303,24.8701,12.22,-4.97402,0.9196,0.28,0.0714,0.25,0.0357,0.2746,S4,Decrecimiento,Media
2022-11,M10,Servicios profesionales,1.1675,12.53,11.0,4.7831,,4926.6607,26.2307,12.53,-5.2461400000000005,0.3929,0.64,0.0536,0.1964,0.0179,0.224,S4,Decrecimiento,Media
2022-12,M10,Servicios profesionales,3.9399,13.12,11.4194,-2.203,,4788.4906,20.8259,13.12,-4.16518,0.7768,0.23,0.0357,0.1696,0.0714,0.2106,S4,Decrecimiento,Media
2023-01,M10,Servicios profesionales,5.4847,13.25,12.0484,12.1829,,4715.2039,17.8914,13.25,-3.5782800000000003,0.9018,0.9,0.0268,0.1429,0.0982,0.3034,S4,Decrecimiento,Media
2023-02,M10,Servicios profesionales,3.2243,13.28,12.75,-1.2204,,4803.1125,22.0354,13.28,-4.40708,0.6875,0.26,0.0179,0.1161,0.0536,0.1767,S5,Contracción,Alta
2023-03,M10,Servicios profesionales,2.582,13.34,12.7581,17.2176,,4766.3058,25.1928,13.34,-5.03856,0.6339,0.97,0.0089,0.0982,0.0268,0.2506,S4,Decrecimiento,Media
2023-04,M10,Servicios profesionales,-0.5175,12.82,13.0,0.9531,,4542.6743,19.7652,12.82,-3.95304,0.1786,0.37,0.0446,0.0893,0.0804,0.1226,S5,Contracción,Alta
2023-05,M10,Servicios profesionales,-0.4862,12.36,13.2419,1.5772,,4540.089,12.9634,12.36,-2.59268,0.1875,0.43,0.0625,0.0625,0.1696,0.1328,S5,Contracción,Alta
2023-06,M10,Servicios profesionales,4.0747,12.13,13.25,17.1156,,4209.268,7.0852,12.13,-1.41704,0.8036,0.96,0.0804,0.0536,0.3304,0.2965,S4,Decrecimiento,Media
2023-07,M10,Servicios profesionales,2.2635,11.78,13.25,-3.2794,,4069.2335,-6.8358,11.78,1.3671600000000002,0.5893,0.14,0.0893,0.0536,0.7143,0.1848,S5,Contracción,Alta
2023-08,M10,Servicios profesionales,0.9983,11.43,13.25,4.9244,,4070.7252,-5.8241,11.43,1.16482,0.375,0.65,0.1071,0.0536,0.6875,0.2262,S4,Decrecimiento,Media
2023-09,M10,Servicios profesionales,-0.3989,10.99,13.25,0.4039,,4004.5207,-9.6789,10.99,1.9357800000000003,0.1964,0.35,0.1161,0.0536,0.7411,0.1689,S5,Contracción,Alta
2023-10,M10,Servicios profesionales,2.241,10.48,13.25,3.2908,,4222.4332,-10.3866,10.48,2.07732,0.5804,0.52,0.1339,0.0536,0.7679,0.2503,S4,Decrecimiento,Media
2023-11,M10,Servicios profesionales,3.9879,10.15,13.25,3.7455,,4038.8047,-18.0215,10.15,3.6043000000000003,0.7857,0.58,0.1518,0.0536,0.9732,0.3029,S4,Decrecimiento,Media
2023-12,M10,Servicios profesionales,-0.155,9.28,13.1532,7.55,,3948.2068,-17.548,9.28,3.5096,0.25,0.76,0.1696,0.0714,0.9643,0.2652,S4,Decrecimiento,Media
2024-01,M10,Servicios profesionales,0.5083,8.35,13.0,-3.2216,,3915.1987,-16.9665,8.35,3.3933,0.3393,0.15,0.2232,0.0893,0.9554,0.2217,S4,Decrecimiento,Media
2024-02,M10,Servicios profesionales,0.1183,7.74,12.75,-6.5517,,3931.4386,-18.1481,7.74,3.62962,0.2857,0.05,0.2768,0.1161,0.9821,0.23,S4,Decrecimiento,Media
2024-03,M10,Servicios profesionales,-1.4758,7.36,12.6532,1.8344,,3899.3413,-18.1894,7.36,3.63788,0.125,0.45,0.3036,0.125,0.9911,0.2724,S4,Decrecimiento,Media
2024-04,M10,Servicios profesionales,3.5721,7.16,12.25,3.6059,,3867.9753,-14.8525,7.16,2.9705,0.75,0.55,0.3393,0.1339,0.8304,0.3764,S4,Decrecimiento,Media
2024-05,M10,Servicios profesionales,0.232,7.16,11.7661,-0.9419,,3869.1006,-14.7792,7.16,2.9558400000000002,0.2946,0.3,0.3393,0.1518,0.8214,0.288,S4,Decrecimiento,Media
2024-06,M10,Servicios profesionales,-5.6064,7.18,11.75,-6.0237,,4042.797,-3.9549,7.18,0.79098,0.0,0.08,0.3214,0.1607,0.6518,0.2077,S4,Decrecimiento,Media
2024-07,M10,Servicios profesionales,-1.0685,6.86,11.2661,3.4235,,4036.9219,-0.794,6.86,0.15880000000000002,0.1339,0.53,0.3571,0.1786,0.5625,0.2973,S4,Decrecimiento,Media
2024-08,M10,Servicios profesionales,-0.8282,6.12,10.75,-3.1212,,4065.5465,-0.1272,6.12,0.025440000000000004,0.1518,0.16,0.3929,0.2143,0.5089,0.2733,S4,Decrecimiento,Media
2024-09,M10,Servicios profesionales,-0.0273,5.81,10.75,10.0507,,4182.5123,4.4448,5.81,-0.88896,0.2589,0.86,0.4196,0.2143,0.4018,0.3815,S4,Decrecimiento,Media
2024-10,M10,Servicios profesionales,-0.8235,5.41,10.25,-5.5042,,4249.47,0.6403,5.41,-0.12806,0.1607,0.11,0.4643,0.2321,0.4821,0.2963,S4,Decrecimiento,Media
2024-11,M10,Servicios profesionales,-0.8889,5.2,9.75,-2.5216,,4408.6523,9.1574,5.2,-1.8314800000000002,0.1429,0.22,0.5357,0.2589,0.2768,0.33,S4,Decrecimiento,Media
2024-12,M10,Servicios profesionales,1.5516,5.2,9.6774,-6.0847,,4385.1487,11.0668,5.2,-2.21336,0.4732,0.07,0.5357,0.2679,0.2232,0.3556,S4,Decrecimiento,Media
2025-01,M10,Servicios profesionales,0.0932,5.22,9.5,-6.3557,,4307.5674,10.0217,5.22,-2.00434,0.2679,0.06,0.5179,0.3036,0.2589,0.3352,S4,Decrecimiento,Media
2025-02,M10,Servicios profesionales,0.4511,5.28,9.5,6.5501,,4127.9539,4.9986,5.28,-0.9997199999999999,0.3214,0.73,0.5089,0.3036,0.3839,0.433,S3,Estabilidad,Moderada
2025-03,M10,Servicios profesionales,1.3121,5.09,9.5,-2.6445,,4137.6845,6.1124,5.09,-1.22248,0.4286,0.2,0.5982,0.3036,0.3571,0.4067,S3,Estabilidad,Moderada
2025-04,M10,Servicios profesionales,0.9319,5.16,9.5,-1.1385,,4280.258,10.6589,5.16,-2.13178,0.3661,0.27,0.5625,0.3036,0.2411,0.3894,S4,Decrecimiento,Media
2025-05,M10,Servicios profesionales,1.1848,5.05,9.2581,7.8754,,4203.3771,8.6396,5.05,-1.7279200000000001,0.4107,0.78,0.6071,0.3125,0.2946,0.4821,S3,Estabilidad,Moderada
2025-06,M10,Servicios profesionales,1.3904,4.82,9.25,6.5211,,4113.485,1.7485,4.82,-0.3497,0.4464,0.72,0.625,0.3839,0.4554,0.5189,S3,Estabilidad,Moderada
2025-07,M10,Servicios profesionales,1.9059,4.9,9.25,6.3034,,4040.8484,0.0973,4.9,-0.01946,0.5357,0.71,0.6161,0.3839,0.4911,0.5287,S3,Estabilidad,Moderada
2025-08,M10,Servicios profesionales,1.1479,5.1,9.25,-2.9775,,4047.4116,-0.4461,5.1,0.08922000000000001,0.3839,0.17,0.5804,0.3839,0.5268,0.4284,S3,Estabilidad,Moderada
2025-09,M10,Servicios profesionales,2.0102,5.18,9.25,-11.0096,,3922.212,-6.2235,5.18,1.2447,0.5625,0.0,0.5536,0.3839,0.7054,0.4315,S3,Estabilidad,Moderada
2025-10,M10,Servicios profesionales,1.4263,5.51,9.25,8.2368,,3877.8448,-8.7452,5.51,1.7490400000000002,0.4554,0.8,0.4464,0.3839,0.7321,0.4868,S3,Estabilidad,Moderada
2025-11,M10,Servicios profesionales,2.0606,5.3,9.25,-2.607,,3786.1833,-14.1193,5.3,2.8238600000000003,0.5714,0.21,0.4911,0.3839,0.8036,0.4446,S3,Estabilidad,Moderada
2025-12,M10,Servicios profesionales,1.9316,5.1,9.25,3.7452,,3791.4719,-13.5384,5.1,2.70768,0.5536,0.57,0.5804,0.3839,0.7857,0.5172,S3,Estabilidad,Moderada
2026-01,M10,Servicios profesionales,1.7653,5.35,9.25,8.9267,,3702.999,-14.035,5.35,2.8070000000000004,0.5089,0.83,0.4821,0.3839,0.7946,0.513,S3,Estabilidad,Moderada
2026-02,M10,Servicios profesionales,1.8141,5.29,10.2143,14.2898,,3675.6414,-10.9573,5.29,2.19146,0.5268,0.93,0.5,0.2411,0.7768,0.483,S3,Estabilidad,Moderada
2026-03,M10,Servicios profesionales,3.2137,5.56,10.25,3.7515,,3717.5574,-10.1537,5.56,2.03074,0.6696,0.59,0.4375,0.2321,0.7589,0.4336,S3,Estabilidad,Moderada
2026-04,M10,Servicios profesionales,3.2137,5.09,11.25,3.7515,,3617.5187,-15.4836,5.09,3.09672,0.6696,0.59,0.5982,0.1875,0.8393,0.475,S3,Estabilidad,Moderada
2015-01,M11,"Gobierno, educación y salud",5.1794,3.82,4.5,,,2397.2581,-15.4836,3.82,1.54836,0.6161,,0.8036,0.7857,0.8393,0.7693,S2,Crecimiento,Moderada
2015-02,M11,"Gobierno, educación y salud",6.4395,4.36,4.5,,,2420.6725,-15.4836,4.36,1.54836,0.7857,,0.7143,0.7857,0.8393,0.7621,S2,Crecimiento,Moderada
2015-03,M11,"Gobierno, educación y salud",6.8048,4.56,4.5,,,2585.3623,-15.4836,4.56,1.54836,0.8482,,0.6696,0.7857,0.8393,0.755,S2,Crecimiento,Moderada
2015-04,M11,"Gobierno, educación y salud",5.801,4.64,4.5,,,2505.248,-15.4836,4.64,1.54836,0.7054,,0.6607,0.7857,0.8393,0.7294,S2,Crecimiento,Moderada
2015-05,M11,"Gobierno, educación y salud",8.1031,4.41,4.5,,,2437.5352,-15.4836,4.41,1.54836,0.9196,,0.6964,0.7857,0.8393,0.7762,S2,Crecimiento,Moderada
2015-06,M11,"Gobierno, educación y salud",6.7916,4.42,4.5,,,2562.4777,-15.4836,4.42,1.54836,0.8393,,0.6875,0.7857,0.8393,0.7603,S2,Crecimiento,Moderada
2015-07,M11,"Gobierno, educación y salud",10.6084,4.46,4.5,,,2732.0358,-15.4836,4.46,1.54836,0.9643,,0.6786,0.7857,0.8393,0.7765,S2,Crecimiento,Moderada
2015-08,M11,"Gobierno, educación y salud",10.2186,4.74,4.5,,,3012.5874,-15.4836,4.74,1.54836,0.9554,,0.6339,0.7857,0.8393,0.7582,S2,Crecimiento,Moderada
2015-09,M11,"Gobierno, educación y salud",6.9493,5.35,4.525,,,3066.408,-15.4836,5.35,1.54836,0.8571,,0.4821,0.6964,0.8393,0.6495,S2,Crecimiento,Moderada
2015-10,M11,"Gobierno, educación y salud",1.8426,5.89,4.75,,,2929.4723,-15.4836,5.89,1.54836,0.1786,,0.4107,0.6786,0.8393,0.5096,S3,Estabilidad,Moderada
2015-11,M11,"Gobierno, educación y salud",-1.1908,6.39,5.225,,,3001.3763,-15.4836,6.39,1.54836,0.0714,,0.3839,0.6429,0.8393,0.4683,S3,Estabilidad,Moderada
2015-12,M11,"Gobierno, educación y salud",-2.8293,6.77,5.5887,,,3244.2016,-15.4836,6.77,1.54836,0.0446,,0.3661,0.6071,0.8393,0.4429,S3,Estabilidad,Moderada
2016-01,M11,"Gobierno, educación y salud",0.9823,7.45,5.75,10.1398,,3270.1952,36.414,7.45,-3.6414000000000004,0.1339,0.93,0.2946,0.5982,0.0089,0.4467,S3,Estabilidad,Moderada
2016-02,M11,"Gobierno, educación y salud",2.4684,7.59,6.069,8.2658,,3354.9569,38.5961,7.59,-3.85961,0.25,0.85,0.2857,0.5625,0.0,0.4361,S3,Estabilidad,Moderada
2016-03,M11,"Gobierno, educación y salud",3.4177,7.98,6.3306,2.8565,,3128.789,21.0194,7.98,-2.1019400000000004,0.3661,0.47,0.2589,0.5446,0.0625,0.3909,S4,Decrecimiento,Media
2016-04,M11,"Gobierno, educación y salud",5.0981,7.93,6.5,2.0251,,2997.727,19.6579,7.93,-1.9657900000000001,0.5982,0.43,0.2679,0.5357,0.0893,0.4185,S3,Estabilidad,Moderada
2016-05,M11,"Gobierno, educación y salud",3.9429,8.2,6.9919,6.5178,,2993.5084,22.8088,8.2,-2.2808800000000002,0.4018,0.71,0.2321,0.5179,0.0446,0.4077,S3,Estabilidad,Moderada
2016-06,M11,"Gobierno, educación y salud",3.8766,8.6,7.3167,1.5799,,2992.8587,16.7955,8.6,-1.67955,0.3839,0.39,0.2054,0.4911,0.1071,0.349,S4,Decrecimiento,Media
2016-07,M11,"Gobierno, educación y salud",0.3667,8.97,7.5,3.2217,,2960.9997,8.3807,8.97,-0.83807,0.1161,0.48,0.1964,0.4732,0.3036,0.3256,S4,Decrecimiento,Media
2016-08,M11,"Gobierno, educación y salud",-0.6912,8.1,7.75,-0.0663,,2952.7668,-1.9857,8.1,0.19857000000000002,0.0804,0.26,0.2411,0.4375,0.5804,0.3093,S4,Decrecimiento,Media
2016-09,M11,"Gobierno, educación y salud",2.4768,7.27,7.75,1.9869,,2924.2653,-4.6355,7.27,0.4635500000000001,0.2589,0.42,0.3125,0.4375,0.6696,0.3825,S4,Decrecimiento,Media
2016-10,M11,"Gobierno, educación y salud",5.9982,6.48,7.75,-4.3807,,2929.3887,-0.0029,6.48,0.00029,0.7411,0.1,0.375,0.4375,0.5,0.4178,S3,Estabilidad,Moderada
2016-11,M11,"Gobierno, educación y salud",8.026,5.96,7.75,8.5858,,3110.2587,3.6277,5.96,-0.36277000000000004,0.9018,0.89,0.4018,0.4375,0.4375,0.5474,S3,Estabilidad,Moderada
2016-12,M11,"Gobierno, educación y salud",8.8977,5.75,7.6452,5.9507,,3009.8639,-7.2233,5.75,0.72233,0.9286,0.66,0.4286,0.4464,0.7232,0.5486,S3,Estabilidad,Moderada
2017-01,M11,"Gobierno, educación y salud",6.1313,5.47,7.5,-4.0986,,2941.3994,-10.0543,5.47,1.00543,0.75,0.11,0.4554,0.4732,0.75,0.4728,S3,Estabilidad,Moderada
2017-02,M11,"Gobierno, educación y salud",3.3059,5.18,7.4821,-4.9469,,2879.5668,-14.1698,5.18,1.4169800000000001,0.3304,0.06,0.5536,0.4821,0.8125,0.4481,S3,Estabilidad,Moderada
2017-03,M11,"Gobierno, educación y salud",2.2887,4.69,7.2097,0.8077,,2942.2861,-5.9609,4.69,0.59609,0.2232,0.32,0.6429,0.5,0.6964,0.4966,S3,Estabilidad,Moderada
2017-04,M11,"Gobierno, educación y salud",1.3435,4.66,7.0,4.7518,,2877.8217,-3.9999,4.66,0.39999,0.1607,0.6,0.6518,0.5089,0.6607,0.5285,S3,Estabilidad,Moderada
2017-05,M11,"Gobierno, educación y salud",2.3318,4.37,6.5,-3.8407,,2923.6129,-2.3349,4.37,0.23349000000000003,0.2321,0.12,0.7054,0.5357,0.6071,0.5002,S3,Estabilidad,Moderada
2017-06,M11,"Gobierno, educación y salud",5.4335,3.99,6.25,3.702,,2957.0983,-1.1949,3.99,0.11949000000000001,0.6429,0.54,0.75,0.5536,0.5714,0.6294,S2,Crecimiento,Moderada
2017-07,M11,"Gobierno, educación y salud",2.8084,3.4,5.7661,-5.5389,,3036.5839,2.5527,3.4,-0.25527000000000005,0.2768,0.04,0.8571,0.5893,0.4464,0.556,S3,Estabilidad,Moderada
2017-08,M11,"Gobierno, educación y salud",4.6219,3.87,5.5,7.6842,,2973.2048,0.6922,3.87,-0.06922,0.5179,0.8,0.7679,0.6161,0.4732,0.6687,S2,Crecimiento,Moderada
2017-09,M11,"Gobierno, educación y salud",1.9395,3.97,5.25,0.9986,,2917.085,-0.2455,3.97,0.024550000000000002,0.1875,0.34,0.7589,0.625,0.5179,0.5669,S3,Estabilidad,Moderada
2017-10,M11,"Gobierno, educación y salud",2.9643,4.05,5.2339,1.1999,,2953.7558,0.8318,4.05,-0.08318,0.2946,0.36,0.7411,0.6339,0.4643,0.5784,S3,Estabilidad,Moderada
2017-11,M11,"Gobierno, educación y salud",4.2826,4.12,4.9667,-4.8734,,3013.4667,-3.112,4.12,0.31120000000000003,0.4821,0.07,0.7232,0.6607,0.625,0.5786,S3,Estabilidad,Moderada
2017-12,M11,"Gobierno, educación y salud",4.211,4.09,4.75,-5.7848,,2991.7619,-0.6014,4.09,0.060140000000000006,0.4286,0.03,0.7321,0.6786,0.5446,0.571,S3,Estabilidad,Moderada
2018-01,M11,"Gobierno, educación y salud",3.3032,3.68,4.7339,-1.3181,,2868.5723,-2.4759,3.68,0.24759000000000003,0.3214,0.21,0.8393,0.6875,0.6161,0.622,S2,Crecimiento,Moderada
2018-02,M11,"Gobierno, educación y salud",4.8248,3.37,4.5,2.7775,,2860.2529,-0.6707,3.37,0.06707,0.5357,0.45,0.8661,0.7857,0.5536,0.7222,S2,Crecimiento,Moderada
2018-03,M11,"Gobierno, educación y salud",5.0909,3.14,4.5,1.411,,2847.9306,-3.2069,3.14,0.32069000000000003,0.5893,0.37,0.9643,0.7857,0.6339,0.7557,S2,Crecimiento,Moderada
2018-04,M11,"Gobierno, educación y salud",5.1241,3.13,4.4917,0.8515,,2766.285,-3.8757,3.13,0.38757,0.6071,0.33,0.9732,0.7946,0.6429,0.7594,S2,Crecimiento,Moderada
2018-05,M11,"Gobierno, educación y salud",5.0339,3.16,4.25,3.6813,,2861.8258,-2.1134,3.16,0.21134,0.5714,0.52,0.9464,0.9732,0.5893,0.8305,S1,Aceleración,Baja
2018-06,M11,"Gobierno, educación y salud",4.4494,3.2,4.25,7.4644,,2889.689,-2.2796,3.2,0.22796,0.5089,0.79,0.9286,0.9732,0.5982,0.8516,S1,Aceleración,Baja
2018-07,M11,"Gobierno, educación y salud",4.2364,3.12,4.25,9.5861,,2885.3219,-4.9813,3.12,0.49813,0.4375,0.92,0.9821,0.9732,0.6786,0.8807,S1,Aceleración,Baja
2018-08,M11,"Gobierno, educación y salud",5.0445,3.1,4.25,-0.2134,,2958.6668,-0.489,3.1,0.0489,0.5804,0.25,0.9911,0.9732,0.5357,0.8085,S1,Aceleración,Baja
2018-09,M11,"Gobierno, educación y salud",5.8445,3.23,4.25,-6.5523,,3033.768,4.0,3.23,-0.4,0.7143,0.01,0.9107,0.9732,0.4196,0.763,S2,Crecimiento,Moderada
2018-10,M11,"Gobierno, educación y salud",5.5467,3.33,4.25,0.5863,,3084.831,4.4376,3.33,-0.44376,0.6786,0.29,0.875,0.9732,0.4107,0.7822,S2,Crecimiento,Moderada
2018-11,M11,"Gobierno, educación y salud",5.0032,3.27,4.25,-0.0507,,3194.0343,5.992,3.27,-0.5992000000000001,0.5625,0.27,0.8929,0.9732,0.3661,0.7673,S2,Crecimiento,Moderada
2018-12,M11,"Gobierno, educación y salud",3.3517,3.18,4.25,8.2086,,3218.551,7.5805,3.18,-0.75805,0.3482,0.83,0.9375,0.9732,0.3214,0.823,S1,Aceleración,Baja
2019-01,M11,"Gobierno, educación y salud",5.7362,3.15,4.25,1.0121,,3165.1881,10.3402,3.15,-1.03402,0.6964,0.35,0.9554,0.9732,0.25,0.8101,S1,Aceleración,Baja
2019-02,M11,"Gobierno, educación y salud",6.428,3.01,4.25,5.8449,,3115.8386,8.9358,3.01,-0.89358,0.7768,0.65,1.0,0.9732,0.2857,0.8764,S1,Aceleración,Baja
2019-03,M11,"Gobierno, educación y salud",3.1893,3.21,4.25,5.3075,,3128.6842,9.8582,3.21,-0.98582,0.3036,0.63,0.9196,0.9732,0.2679,0.7823,S2,Crecimiento,Moderada
2019-04,M11,"Gobierno, educación y salud",4.9515,3.25,4.25,-1.9225,,3155.765,14.0795,3.25,-1.40795,0.5446,0.17,0.9018,0.9732,0.1518,0.7433,S2,Crecimiento,Moderada
2019-05,M11,"Gobierno, educación y salud",6.2665,3.31,4.25,5.0749,,3304.4945,15.4681,3.31,-1.54681,0.7589,0.61,0.8839,0.9732,0.125,0.822,S1,Aceleración,Baja
2019-06,M11,"Gobierno, educación y salud",4.2527,3.43,4.25,-1.8234,,3260.517,12.8328,3.43,-1.2832800000000002,0.4554,0.19,0.8482,0.9732,0.1786,0.7176,S2,Crecimiento,Moderada
2019-07,M11,"Gobierno, educación y salud",6.7487,3.79,4.25,-0.4534,,3206.6003,11.1349,3.79,-1.11349,0.8304,0.23,0.8214,0.9732,0.2143,0.7668,S2,Crecimiento,Moderada
2019-08,M11,"Gobierno, educación y salud",4.7292,3.75,4.25,-1.1888,,3410.729,15.2793,3.75,-1.52793,0.5268,0.22,0.8304,0.9732,0.1339,0.723,S2,Crecimiento,Moderada
2019-09,M11,"Gobierno, educación y salud",5.4497,3.82,4.25,6.3576,,3399.457,12.054,3.82,-1.2054,0.6518,0.69,0.8036,0.9732,0.1875,0.7949,S2,Crecimiento,Moderada
2019-10,M11,"Gobierno, educación y salud",4.258,3.86,4.25,2.2338,,3433.3116,11.2966,3.86,-1.12966,0.4643,0.44,0.7768,0.9732,0.2054,0.7292,S2,Crecimiento,Moderada
2019-11,M11,"Gobierno, educación y salud",4.9675,3.84,4.25,4.196,,3401.473,6.4946,3.84,-0.64946,0.5536,0.57,0.7857,0.9732,0.3482,0.7688,S2,Crecimiento,Moderada
2019-12,M11,"Gobierno, educación y salud",4.2391,3.8,4.25,-4.7556,,3378.0506,4.9556,3.8,-0.49556,0.4464,0.08,0.8125,0.9732,0.3929,0.702,S2,Crecimiento,Moderada
2020-01,M11,"Gobierno, educación y salud",1.0971,3.62,4.25,1.261,,3311.1894,4.6127,3.62,-0.46127000000000007,0.1607,0.37,0.8393,0.9732,0.4018,0.7101,S2,Crecimiento,Moderada
2020-02,M11,"Gobierno, educación y salud",0.0317,3.72,4.25,-2.6725,,3411.0528,9.4746,3.72,-0.9474600000000001,0.1161,0.15,0.8304,0.9732,0.2768,0.6659,S2,Crecimiento,Moderada
2020-03,M11,"Gobierno, educación y salud",3.0382,3.86,4.2177,-8.6996,,3877.0484,23.9195,3.86,-2.39195,0.3036,0.0,0.7768,0.9732,0.0446,0.6418,S2,Crecimiento,Moderada
2020-04,M11,"Gobierno, educación y salud",-2.6568,3.51,3.75,-12.098041919811196,,3977.3933,26.0358,3.51,-2.60358,0.0536,0.0,0.8393,0.9911,0.0268,0.6337,S2,Crecimiento,Moderada
2020-05,M11,"Gobierno, educación y salud",-3.1852,2.85,3.2984,-12.098041919811196,,3858.1916,16.7559,2.85,-1.6755900000000001,0.0446,0.0,1.0,0.9911,0.1161,0.6901,S2,Crecimiento,Moderada
2020-06,M11,"Gobierno, educación y salud",-1.9099,2.19,2.75,-12.098041919811196,,3701.6043,13.5281,2.19,-1.35281,0.0625,0.0,1.0,1.0,0.1696,0.6985,S2,Crecimiento,Moderada
2020-07,M11,"Gobierno, educación y salud",-1.6602,1.97,2.5,-12.098041919811196,,3657.8668,14.0731,1.97,-1.40731,0.0625,0.0,1.0,1.0,0.1607,0.698,S2,Crecimiento,Moderada
2020-08,M11,"Gobierno, educación y salud",-1.7542,1.88,2.2661,-10.8776,,3783.0258,10.9155,1.88,-1.09155,0.0625,0.0,1.0,1.0,0.2321,0.7019,S2,Crecimiento,Moderada
2020-09,M11,"Gobierno, educación y salud",-0.8333,1.97,1.975,-12.098041919811196,,3750.2153,10.3181,1.97,-1.03181,0.0804,0.0,1.0,1.0,0.2589,0.7058,S2,Crecimiento,Moderada
2020-10,M11,"Gobierno, educación y salud",1.8137,1.75,1.75,-8.7457,,3833.7884,11.6644,1.75,-1.1664400000000001,0.1786,0.0,1.0,1.0,0.1964,0.7157,S2,Crecimiento,Moderada
2020-11,M11,"Gobierno, educación y salud",4.4646,1.49,1.75,-3.1388,,3685.6267,8.3538,1.49,-0.83538,0.5179,0.14,1.0,1.0,0.3125,0.7862,S2,Crecimiento,Moderada
2020-12,M11,"Gobierno, educación y salud",5.3687,1.61,1.75,-3.3654,,3466.1271,2.6073,1.61,-0.26073,0.6429,0.14,1.0,1.0,0.4464,0.8103,S1,Aceleración,Baja
2021-01,M11,"Gobierno, educación y salud",8.0214,1.6,1.75,12.5511,,3491.3216,5.4401,1.6,-0.54401,0.9018,0.97,1.0,1.0,0.375,0.9491,S1,Aceleración,Baja
2021-02,M11,"Gobierno, educación y salud",6.5133,1.56,1.75,11.5648,,3554.5043,4.2055,1.56,-0.42055,0.8036,0.96,1.0,1.0,0.4196,0.9369,S1,Aceleración,Baja
2021-03,M11,"Gobierno, educación y salud",6.32,1.51,1.75,0.7051,,3612.7684,-6.8165,1.51,0.68165,0.7679,0.31,1.0,1.0,0.7143,0.8637,S1,Aceleración,Baja
2021-04,M11,"Gobierno, educación y salud",11.7968,1.95,1.75,18.135331919811197,,3650.776,-8.2118,1.95,0.82118,0.9732,1.0,1.0,1.0,0.7321,0.9819,S1,Aceleración,Baja
2021-05,M11,"Gobierno, educación y salud",9.4376,3.3,1.75,18.135331919811197,,3735.6661,-3.1757,3.3,0.31757,0.9375,1.0,0.8839,1.0,0.6339,0.9337,S1,Aceleración,Baja
2021-06,M11,"Gobierno, educación y salud",8.9456,3.63,1.75,14.0813,,3685.0427,-0.4474,3.63,0.04474,0.9375,1.0,0.8393,1.0,0.5357,0.9137,S1,Aceleración,Baja
2021-07,M11,"Gobierno, educación y salud",8.2931,3.97,1.75,18.135331919811197,,3829.4181,4.6899,3.97,-0.46899,0.9286,1.0,0.7589,1.0,0.4018,0.8789,S1,Aceleración,Baja
2021-08,M11,"Gobierno, educación y salud",7.7026,4.44,1.75,6.9919,,3881.1835,2.5947,4.44,-0.25947000000000003,0.8929,0.77,0.6786,1.0,0.4464,0.8203,S1,Aceleración,Baja
2021-09,M11,"Gobierno, educación y salud",15.6871,4.51,1.75,14.7716,,3821.5377,1.9018,4.51,-0.19018000000000002,0.9911,1.0,0.6696,1.0,0.4554,0.861,S1,Aceleración,Baja
2021-10,M11,"Gobierno, educación y salud",6.8389,4.58,2.0,8.3648,,3773.3842,-1.5756,4.58,0.15756,0.8571,0.87,0.6607,1.0,0.5804,0.8298,S1,Aceleración,Baja
2021-11,M11,"Gobierno, educación y salud",6.803,5.26,2.4833,8.5001,,3902.901,5.8952,5.26,-0.58952,0.8482,0.88,0.5089,1.0,0.375,0.7689,S2,Crecimiento,Moderada
2021-12,M11,"Gobierno, educación y salud",5.5671,5.62,2.6935,10.2289,,3963.1335,14.339,5.62,-1.4339000000000002,0.6875,0.94,0.4286,1.0,0.1518,0.7165,S2,Crecimiento,Moderada
2022-01,M11,"Gobierno, educación y salud",2.3751,6.94,3.0323,2.85,,3999.6161,14.5588,6.94,-1.45588,0.2411,0.46,0.3482,1.0,0.1429,0.5669,S3,Estabilidad,Moderada
2022-02,M11,"Gobierno, educación y salud",4.4013,8.01,4.0,-3.0392,,3935.8357,10.7281,8.01,-1.07281,0.5,0.14,0.25,0.9911,0.2321,0.53,S3,Estabilidad,Moderada
2022-03,M11,"Gobierno, educación y salud",2.8426,8.53,4.0,12.648,,3807.171,5.381,8.53,-0.5381,0.2857,0.97,0.2143,0.9911,0.375,0.6044,S2,Crecimiento,Moderada
2022-04,M11,"Gobierno, educación y salud",8.0612,9.23,5.0,3.3115,,3792.982,3.8952,9.23,-0.38952000000000003,0.9107,0.49,0.1786,0.6518,0.4286,0.4986,S3,Estabilidad,Moderada
